NRP;SEMESTER;TAHUN;KODE MATA KULIAH;NILAI NISBI
6033114;Gasal;2005;63A521;BC
6033114;Gasal;2007;63A532;C
6033114;Gasal;2006;63A533;C
6033114;Gasal;2006;63A534;BC
6033114;Gasal;2007;63A535;BC
6033114;Genap;2006;63A537;C
6033114;Gasal;2006;63A620;C
6033114;Gasal;2006;63A622;C
6033114;Gasal;2007;63A623;B
6033114;Genap;2007;63A624;D
6033114;Genap;2007;63A631;C
6033114;Genap;2006;63A635;B
6033114;Genap;2006;63A636;D
6033114;Genap;2006;63A716;B
6033114;Genap;2006;63A721;BC
6033114;Gasal;2007;63A723;C
6033114;Gasal;2007;63A725;C
6033114;Gasal;2007;63A810;AB
6033114;Genap;2009;63A851;BC
6033114;Genap;2007;63A912;AB
6033114;Genap;2007;63A942;C
6033114;Genap;2007;63A943;B
6033114;Genap;2007;63A966;B
6033114;Genap;2007;63A981;BC
6033114;Gasal;2003;640322;D
6033136;Gasal;2004;000115;B
6033136;Genap;2006;00141A;BC
6033136;Genap;2003;600001;B
6033136;Gasal;2004;601011;B
6033136;Genap;2003;602002;AB
6033136;Gasal;2003;603001;E
6033136;Gasal;2003;604002;B
6033136;Genap;2004;609002;C
6033136;Gasal;2006;60A102;BC
6033136;Gasal;2005;60A104;BC
6033136;Genap;2006;60A301;C
6033136;Gasal;2006;60A501;BC
6033136;Gasal;2006;60A701;B
6033136;Genap;2004;634164;BC
6033136;Gasal;2003;634212;BC
6033136;Genap;2003;634222;B
6033136;Genap;2003;634224;B
6033136;Gasal;2004;634233;C
6033136;Gasal;2004;634254;BC
6033136;Genap;2004;634257;BC
6033136;Genap;2004;634262;C
6033136;Genap;2004;634265;B
6033136;Gasal;2003;634311;E
6033136;Genap;2003;634323;B
6033136;Gasal;2004;634331;D
6033136;Gasal;2004;634332;BC
6033136;Genap;2004;634334;B
6033136;Genap;2004;634343;C
6033136;Gasal;2004;634344;BC
6033136;Genap;2004;634355;C
6033136;Genap;2005;63A130;B
6033136;Genap;2005;63A231;BC
6033136;Gasal;2005;63A323;BC
6033136;Genap;2005;63A325;AB
6033136;Genap;2006;63A336;BC
6033136;Gasal;2005;63A431;B
6033136;Gasal;2005;63A435;C
6033136;Gasal;2006;63A516;B
6033136;Gasal;2005;63A520;C
6033136;Genap;2005;63A532;A
6033136;Genap;2005;63A533;B
6033136;Gasal;2006;63A534;BC
6033136;Genap;2006;63A535;BC
6033136;Genap;2005;63A537;BC
6033136;Gasal;2005;63A620;D
6033136;Genap;2006;63A623;BC
6033136;Genap;2005;63A631;BC
6033136;Gasal;2005;63A635;C
6033136;Genap;2006;63A716;AB
6033136;Gasal;2006;63A721;B
6033136;Gasal;2006;63A723;B
6033136;Genap;2006;63A725;B
6033136;Gasal;2007;63A810;AB
6033136;Genap;2006;63A904;A
6033136;Gasal;2007;63A910;AB
6033136;Gasal;2006;63A912;A
6033136;Genap;2006;63A941;A
6033136;Genap;2006;63A943;B
6033136;Gasal;2006;63A964;C
6033136;Gasal;2007;63A966;BC
6033136;Gasal;2003;640322;D
6033158;Gasal;2005;000113;AB
6033158;Genap;2007;00141A;C
6033158;Gasal;2003;600001;AB
6033158;Genap;2003;600002;B
6033158;Gasal;2004;601011;BC
6033158;Gasal;2003;602001;C
6033158;Genap;2003;602002;B
6033158;Gasal;2003;604002;B
6033158;Genap;2003;609002;BC
6033158;Genap;2007;60A104;D
6033158;Gasal;2006;60A501;BC
6033158;Genap;2006;60A701;B
6033158;Genap;2004;627065;E
6033158;Gasal;2004;634164;BC
6033158;Gasal;2003;634212;BC
6033158;Genap;2003;634222;BC
6033158;Genap;2003;634224;BC
6033158;Gasal;2004;634242;BC
6033158;Gasal;2004;634254;BC
6033158;Genap;2004;634262;E
6033158;Genap;2003;634311;B
6033158;Genap;2003;634321;AB
6033158;Genap;2003;634323;B
6033158;Gasal;2004;634331;D
6033158;Gasal;2004;634334;BC
6033158;Genap;2004;634341;E
6033158;Gasal;2004;634344;B
6033158;Gasal;2004;634353;C
6033158;Genap;2004;634355;BC
6033158;Genap;2004;634363;C
6033158;Genap;2004;634366;C
6033158;Gasal;2005;63A323;BC
6033158;Genap;2005;63A325;D
6033158;Genap;2007;63A334;BC
6033158;Genap;2005;63A434;D
6033158;Genap;2007;63A435;C
6033158;Gasal;2007;63A516;AB
6033158;Gasal;2006;63A520;D
6033158;Gasal;2005;63A521;BC
6033158;Gasal;2007;63A532;BC
6033158;Gasal;2005;63A533;E
6033158;Genap;2005;63A534;C
6033158;Gasal;2007;63A535;BC
6033158;Gasal;2007;63A537;C
6033158;Genap;2005;63A620;C
6033158;Gasal;2006;63A622;B
6033158;Gasal;2007;63A623;A
6033158;Genap;2007;63A624;BC
6033158;Genap;2006;63A635;C
6033158;Genap;2006;63A636;D
6033158;Genap;2006;63A716;AB
6033158;Gasal;2007;63A720;D
6033158;Genap;2006;63A721;C
6033158;Genap;2005;63A723;C
6033158;Genap;2006;63A724;AB
6033158;Genap;2006;63A725;C
6033158;Gasal;2007;63A810;AB
6033158;Gasal;2010;63A851;B
6033158;Gasal;2007;63A942;C
6033158;Genap;2007;63A970;AB
6033158;Gasal;2007;63A981;B
6033158;Genap;2007;63A982;BC
6033158;Gasal;2003;640322;A
6033158;Genap;2004;653331;D
6033166;Genap;2003;000115;A
6033166;Genap;2007;00141A;BC
6033166;Gasal;2004;600001;C
6033166;Genap;2003;602001;D
6033166;Gasal;2003;603001;E
6033166;Gasal;2003;604002;BC
6033166;Genap;2003;609002;C
6033166;Gasal;2009;60A102;D
6033166;Genap;2005;60A103;BC
6033166;Genap;2008;60A104;D
6033166;;2007;60A301;BC
6033166;Gasal;2008;60A302;D
6033166;Gasal;2006;60A501;D
6033166;Genap;2006;60A701;BC
6033166;Genap;2004;634164;C
6033166;Gasal;2003;634212;C
6033166;Genap;2004;634224;C
6033166;Gasal;2004;634242;D
6033166;Genap;2004;634254;BC
6033166;Genap;2004;634261;BC
6033166;Gasal;2004;634262;D
6033166;Gasal;2004;634311;C
6033166;Genap;2004;634321;D
6033166;Genap;2003;634323;C
6033166;Genap;2004;634334;C
6033166;Genap;2004;634353;D
6033166;Gasal;2007;63A325;C
6033166;Genap;2005;63A330;D
6033166;Genap;2005;63A334;D
6033166;Gasal;2007;63A336;B
6033166;Genap;2006;63A430;C
6033166;Gasal;2005;63A431;C
6033166;Gasal;2005;63A433;C
6033166;Genap;2008;63A434;BC
6033166;Genap;2006;63A435;B
6033166;Gasal;2007;63A516;B
6033166;Gasal;2006;63A520;BC
6033166;Gasal;2005;63A521;D
6033166;Gasal;2006;63A532;C
6033166;Gasal;2007;63A533;C
6033166;Gasal;2008;63A534;C
6033166;Genap;2007;63A535;BC
6033166;Genap;2007;63A537;D
6033166;Gasal;2006;63A620;BC
6033166;Genap;2006;63A622;C
6033166;Gasal;2007;63A623;C
6033166;Gasal;2009;63A624;D
6033166;Gasal;2006;63A631;BC
6033166;Gasal;2007;63A635;BC
6033166;Gasal;2009;63A636;C
6033166;Genap;2006;63A716;B
6033166;Gasal;2009;63A720;D
6033166;Gasal;2007;63A721;C
6033166;Genap;2006;63A722;BC
6033166;Genap;2007;63A723;B
6033166;Genap;2007;63A725;B
6033166;Gasal;2008;63A810;A
6033166;Gasal;2010;63A851;BC
6033166;Gasal;2008;63A912;A
6033166;Gasal;2009;63A941;C
6033166;Genap;2007;63A943;B
6033166;Genap;2008;63A945;A
6033166;Gasal;2008;63A981;C
6033166;Gasal;2009;63A982;BC
6033166;Gasal;2003;640322;C
6033706;;;000101;BC
6033706;Genap;2004;000113;BC
6033706;Genap;2004;000141;BC
6033706;Genap;2003;600001;C
6033706;Genap;2004;602001;C
6033706;;;604002;C
6033706;Genap;2004;609002;C
6033706;Gasal;2009;60A102;E
6033706;Genap;2009;60A103;BC
6033706;Gasal;2009;60A104;E
6033706;Genap;2007;60A302;D
6033706;Genap;2006;60A501;C
6033706;Genap;2006;60A701;AB
6033706;Gasal;2010;60B102;C
6033706;Gasal;2010;60B104;C
6033706;Genap;2003;634222;BC
6033706;Genap;2003;634224;BC
6033706;Genap;2003;634261;BC
6033706;Genap;2003;634311;D
6033706;Genap;2003;634321;D
6033706;Genap;2004;634323;D
6033706;Gasal;2004;634331;C
6033706;Gasal;2004;634343;E
6033706;Gasal;2004;634344;D
6033706;Gasal;2005;63A121;D
6033706;Gasal;2008;63A130;D
6033706;Gasal;2008;63A132;D
6033706;Genap;2005;63A232;C
6033706;Gasal;2005;63A322;C
6033706;Gasal;2007;63A325;C
6033706;Gasal;2005;63A330;E
6033706;Genap;2009;63A331;B
6033706;Genap;2005;63A334;D
6033706;Genap;2007;63A336;D
6033706;Gasal;2005;63A412;BC
6033706;Genap;2007;63A430;C
6033706;Genap;2008;63A431;C
6033706;Gasal;2006;63A434;AB
6033706;Genap;2006;63A435;D
6033706;Gasal;2007;63A516;AB
6033706;Genap;2006;63A520;C
6033706;Gasal;2005;63A521;C
6033706;Gasal;2007;63A532;C
6033706;Gasal;2010;63A533;C
6033706;Gasal;2006;63A534;C
6033706;Genap;2007;63A535;C
6033706;Genap;2008;63A537;C
6033706;Genap;2006;63A620;D
6033706;Gasal;2006;63A622;BC
6033706;Genap;2008;63A623;C
6033706;Gasal;2009;63A624;D
6033706;Genap;2006;63A631;C
6033706;Gasal;2007;63A635;BC
6033706;Genap;2009;63A636;BC
6033706;Genap;2007;63A716;BC
6033706;Gasal;2009;63A720;C
6033706;Gasal;2007;63A721;C
6033706;Gasal;2010;63A723;C
6033706;Gasal;2008;63A724;C
6033706;Gasal;2008;63A725;BC
6033706;Gasal;2009;63A810;B
6033706;Gasal;2007;63A912;BC
6033706;Gasal;2009;63A943;B
6033706;Gasal;2007;63A966;BC
6033706;Gasal;2010;63B011;C
6033706;Gasal;2010;63B032;D
6033706;Gasal;2010;63B033;D
6034051;Gasal;2003;000101;C
6034051;Gasal;2004;000111;B
6034051;Genap;2003;000141;BC
6034051;Genap;2003;600001;BC
6034051;Gasal;2004;601010;D
6034051;Genap;2004;602006;C
6034051;Gasal;2003;604002;C
6034051;Genap;2007;60A102;E
6034051;Genap;2008;60A108;E
6034051;Genap;2009;60A203;C
6034051;Genap;2008;60A302;D
6034051;Genap;2007;60A501;E
6034051;Gasal;2006;60A701;BC
6034051;Gasal;2010;60B102;D
6034051;Gasal;2003;641211;E
6034051;Gasal;2003;641222;D
6034051;Gasal;2004;641421;BC
6034051;Genap;2003;642321;C
6034051;Genap;2004;642322;D
6034051;Genap;2003;642323;BC
6034051;Genap;2004;642324;D
6034051;Genap;2004;643322;C
6034051;Gasal;2004;643331;BC
6034051;Gasal;2004;643332;BC
6034051;Genap;2004;649315;BC
6034051;Gasal;2009;64A101;A
6034051;Gasal;2009;64A112;C
6034051;Genap;2005;64A211;C
6034051;Gasal;2005;64A213;C
6034051;Gasal;2007;64A311;BC
6034051;Genap;2006;64A315;D
6034051;Genap;2008;64A412;D
6034051;Genap;2005;64A413;C
6034051;Genap;2005;64A415;C
6034051;Genap;2006;64A511;BC
6034051;Gasal;2007;64A512;D
6034051;Gasal;2008;64A513;C
6034051;Gasal;2009;64A514;AB
6034051;Gasal;2008;64A515;B
6034051;Genap;2005;64A611;BC
6034051;Genap;2008;64A612;BC
6034051;Genap;2007;64A613;A
6034051;Gasal;2007;64A614;C
6034051;Gasal;2007;64A615;C
6034051;Genap;2007;64A701;C
6034051;Genap;2007;64A711;B
6034051;Genap;2007;64A712;BC
6034051;Genap;2006;64A910;E
6034051;Gasal;2008;64A917;E
6034051;Genap;2009;64A918;A
6034051;Genap;2008;64A936;C
6034051;Gasal;2009;64A950;BC
6034051;Gasal;2007;64A951;B
6034051;Gasal;2009;64A953;BC
6034051;Genap;2006;64A957;AB
6034051;Genap;2006;64A978;BC
6034104;Gasal;2003;000101;BC
6034104;Genap;2003;000113;B
6034104;Genap;2003;000141;BC
6034104;Gasal;2003;600001;D
6034104;Genap;2004;600002;B
6034104;Gasal;2004;601010;C
6034104;Genap;2004;601202;C
6034104;Gasal;2003;602006;BC
6034104;Genap;2003;602007;D
6034104;Gasal;2003;604002;C
6034104;Genap;2008;60A108;C
6034104;Gasal;2004;641211;E
6034104;Gasal;2004;641222;D
6034104;Genap;2004;641421;C
6034104;Genap;2003;642321;C
6034104;Genap;2003;642322;BC
6034104;Gasal;2004;642323;BC
6034104;Genap;2004;643322;E
6034104;Gasal;2004;643331;BC
6034104;Gasal;2004;643332;D
6034104;Genap;2004;644331;D
6034104;Genap;2005;644333;AB
6034104;Gasal;2009;64A101;D
6034104;Gasal;2005;64A112;BC
6034104;Genap;2005;64A211;BC
6034104;Gasal;2005;64A213;C
6034104;Genap;2006;64A311;C
6034104;Genap;2008;64A315;BC
6034104;Gasal;2007;64A411;C
6034104;Genap;2005;64A412;BC
6034104;Genap;2006;64A415;C
6034104;Gasal;2009;64A511;D
6034104;Gasal;2008;64A512;C
6034104;Gasal;2006;64A513;C
6034104;Genap;2005;64A514;C
6034104;Gasal;2008;64A515;C
6034104;Gasal;2006;64A611;BC
6034104;Genap;2007;64A612;C
6034104;Genap;2009;64A613;A
6034104;Gasal;2006;64A614;C
6034104;Gasal;2005;64A615;D
6034104;Gasal;2007;64A701;BC
6034104;Genap;2007;64A711;BC
6034104;Gasal;2007;64A712;D
6034104;Gasal;2005;64A903;AB
6034104;Genap;2008;64A904;C
6034104;Genap;2007;64A916;B
6034104;Gasal;2009;64A936;E
6034104;Gasal;2009;64A951;BC
6034104;Genap;2008;64A953;AB
6034104;Genap;2006;64A957;B
6034104;Gasal;2008;64A978;B
6034109;Gasal;2003;000101;BC
6034109;Genap;2004;000115;A
6034109;Gasal;2005;000141;B
6034109;Genap;2003;600002;C
6034109;Gasal;2004;601010;D
6034109;Genap;2003;602007;C
6034109;Gasal;2003;604002;C
6034109;;2006;60A101;B
6034109;Genap;2006;60A108;C
6034109;Genap;2009;60A203;C
6034109;;2006;60A301;B
6034109;Gasal;2003;641211;D
6034109;Gasal;2003;641222;C
6034109;Genap;2004;641421;B
6034109;Genap;2003;642321;BC
6034109;Genap;2004;642322;AB
6034109;Gasal;2004;643321;BC
6034109;Genap;2003;643331;BC
6034109;Gasal;2004;643332;D
6034109;Gasal;2005;644334;D
6034109;Gasal;2005;646334;E
6034109;Genap;2004;649315;BC
6034109;Genap;2004;649332;B
6034109;Genap;2005;64A211;C
6034109;Gasal;2007;64A213;C
6034109;Genap;2008;64A311;C
6034109;Genap;2009;64A314;C
6034109;Genap;2006;64A315;D
6034109;Gasal;2009;64A411;D
6034109;Gasal;2007;64A413;D
6034109;Gasal;2007;64A415;D
6034109;Genap;2005;64A511;C
6034109;Gasal;2008;64A512;D
6034109;Genap;2005;64A513;C
6034109;Genap;2009;64A514;BC
6034109;Gasal;2006;64A611;C
6034109;Genap;2008;64A612;C
6034109;Genap;2008;64A613;A
6034109;Gasal;2007;64A614;BC
6034109;Gasal;2006;64A615;BC
6034109;Genap;2007;64A701;C
6034109;Genap;2006;64A711;BC
6034109;Genap;2007;64A712;C
6034109;Genap;2009;64A811;B
6034109;Genap;2007;64A904;BC
6034109;Gasal;2008;64A916;AB
6034109;Genap;2008;64A918;C
6034109;Genap;2006;64A953;C
6034109;Gasal;2008;64A957;C
6034109;Genap;2006;64A978;B
6034121;Gasal;2003;000101;C
6034121;Genap;2003;000111;BC
6034121;Genap;2003;000141;C
6034121;Genap;2003;600001;C
6034121;Genap;2004;600002;B
6034121;Gasal;2004;601010;D
6034121;Gasal;2005;601105;AB
6034121;;;602006;B
6034121;Gasal;2004;602007;D
6034121;Gasal;2003;604002;BC
6034121;Gasal;2006;60A203;BC
6034121;Genap;2007;60A302;E
6034121;Gasal;2004;641211;C
6034121;Gasal;2003;641222;E
6034121;Gasal;2004;641421;C
6034121;Genap;2004;642321;BC
6034121;Genap;2003;642322;BC
6034121;Genap;2003;642323;BC
6034121;Genap;2004;642324;E
6034121;Gasal;2004;643331;C
6034121;Genap;2004;644333;C
6034121;Genap;2004;645137;C
6034121;Genap;2005;645336;BC
6034121;Gasal;2005;64A112;BC
6034121;Gasal;2005;64A211;C
6034121;Genap;2007;64A213;C
6034121;Genap;2006;64A311;C
6034121;Gasal;2005;64A312;B
6034121;Genap;2006;64A315;BC
6034121;Genap;2005;64A411;C
6034121;Genap;2005;64A412;BC
6034121;Genap;2006;64A413;BC
6034121;Gasal;2006;64A415;C
6034121;Gasal;2006;64A511;B
6034121;Gasal;2007;64A512;D
6034121;Gasal;2007;64A513;C
6034121;Gasal;2007;64A515;C
6034121;Genap;2005;64A611;BC
6034121;Genap;2007;64A612;C
6034121;Genap;2008;64A613;A
6034121;Gasal;2006;64A614;BC
6034121;Gasal;2007;64A615;BC
6034121;Gasal;2007;64A701;C
6034121;Gasal;2009;64A711;D
6034121;Genap;2007;64A712;B
6034121;Gasal;2005;64A903;A
6034121;Genap;2006;64A910;BC
6034121;Gasal;2007;64A917;C
6034121;Genap;2006;64A918;D
6034121;Genap;2007;64A950;B
6034121;Genap;2008;64A951;B
6034121;Genap;2008;64A953;A
6034121;Gasal;2006;64A957;AB
6034121;Genap;2006;64A978;BC
6034130;Gasal;2003;000101;BC
6034130;Genap;2003;000111;B
6034130;Gasal;2005;000141;BC
6034130;Genap;2004;600002;B
6034130;Gasal;2005;601010;B
6034130;Gasal;2004;602006;C
6034130;Genap;2004;602007;C
6034130;Gasal;2003;604002;BC
6034130;Genap;2007;60A101;B
6034130;Genap;2005;60A108;C
6034130;Genap;2005;60A203;BC
6034130;Gasal;2003;641211;C
6034130;Gasal;2004;641421;A
6034130;Genap;2003;642321;BC
6034130;Genap;2003;642322;B
6034130;Genap;2004;642323;BC
6034130;Genap;2003;642324;BC
6034130;Gasal;2004;643321;BC
6034130;Gasal;2004;643322;B
6034130;Gasal;2004;643323;BC
6034130;Genap;2004;643331;BC
6034130;Genap;2004;644331;C
6034130;Genap;2004;644333;BC
6034130;Gasal;2005;645334;A
6034130;Gasal;2007;64A112;B
6034130;Gasal;2005;64A213;B
6034130;Gasal;2005;64A312;B
6034130;Genap;2005;64A315;B
6034130;Genap;2005;64A412;B
6034130;Gasal;2007;64A415;C
6034130;Gasal;2006;64A511;C
6034130;Genap;2005;64A512;BC
6034130;Gasal;2006;64A513;BC
6034130;Genap;2005;64A514;BC
6034130;Gasal;2007;64A515;B
6034130;Genap;2006;64A611;B
6034130;Genap;2006;64A612;BC
6034130;Genap;2009;64A613;A
6034130;Gasal;2006;64A614;B
6034130;Genap;2005;64A615;B
6034130;Gasal;2006;64A701;AB
6034130;Gasal;2006;64A711;B
6034130;Gasal;2006;64A712;B
6034130;Gasal;2005;64A903;BC
6034130;Genap;2006;64A936;A
6034130;Gasal;2006;64A950;AB
6034130;Genap;2006;64A951;AB
6034130;Genap;2006;64A952;A
6034130;Genap;2006;64A953;B
6034130;Genap;2006;64A955;B
6034132;Gasal;2003;000101;BC
6034132;Gasal;2004;000111;B
6034132;Gasal;2004;000141;C
6034132;Genap;2004;600002;AB
6034132;Gasal;2005;601010;BC
6034132;Gasal;2003;602006;BC
6034132;Genap;2003;602007;C
6034132;Gasal;2003;604002;C
6034132;Genap;2007;60A101;BC
6034132;Genap;2005;60A108;BC
6034132;Genap;2005;60A203;C
6034132;Genap;2004;641222;BC
6034132;Genap;2004;641421;BC
6034132;Genap;2003;642321;BC
6034132;Genap;2003;642322;BC
6034132;Gasal;2004;643331;B
6034132;Gasal;2005;644333;BC
6034132;Genap;2004;645137;B
6034132;Genap;2004;645336;B
6034132;Gasal;2007;64A101;B
6034132;Gasal;2005;64A211;B
6034132;Gasal;2005;64A213;BC
6034132;Genap;2005;64A311;AB
6034132;Gasal;2005;64A312;B
6034132;Gasal;2007;64A314;BC
6034132;Gasal;2006;64A315;C
6034132;Genap;2005;64A411;A
6034132;Genap;2005;64A412;B
6034132;Genap;2005;64A413;C
6034132;Gasal;2006;64A415;C
6034132;Gasal;2006;64A511;BC
6034132;Genap;2006;64A512;BC
6034132;Gasal;2006;64A513;BC
6034132;Genap;2006;64A611;B
6034132;Genap;2006;64A612;C
6034132;Genap;2009;64A613;A
6034132;Genap;2006;64A614;BC
6034132;Genap;2007;64A615;B
6034132;Genap;2006;64A701;BC
6034132;Gasal;2006;64A711;C
6034132;Gasal;2006;64A712;BC
6034132;Genap;2009;64A811;B
6034132;Gasal;2005;64A903;BC
6034132;Genap;2007;64A904;A
6034132;Gasal;2007;64A917;BC
6034132;Gasal;2007;64A936;B
6034132;Gasal;2006;64A950;AB
6034132;Genap;2006;64A951;B
6034132;Genap;2005;64A952;C
6034132;Genap;2006;64A953;AB
6034132;Genap;2007;64A957;B
6034140;Gasal;2003;000101;BC
6034140;Genap;2003;000111;B
6034140;Genap;2004;000141;BC
6034140;Genap;2003;600002;C
6034140;Gasal;2004;601010;C
6034140;Genap;2004;601105;B
6034140;Genap;2004;601202;C
6034140;Gasal;2003;602006;BC
6034140;Genap;2003;602007;C
6034140;Gasal;2003;604002;C
6034140;Gasal;2009;60A101;C
6034140;Gasal;2003;641222;C
6034140;Gasal;2003;641421;AB
6034140;Genap;2003;642321;B
6034140;Genap;2003;642322;B
6034140;Genap;2003;642323;C
6034140;Genap;2003;642324;B
6034140;Gasal;2004;643224;C
6034140;Gasal;2004;643321;BC
6034140;Gasal;2004;643322;BC
6034140;Gasal;2004;643323;C
6034140;Genap;2004;643331;BC
6034140;Genap;2004;643332;B
6034140;Genap;2004;644331;BC
6034140;Genap;2005;646334;B
6034140;Gasal;2007;64A101;BC
6034140;Gasal;2005;64A213;BC
6034140;Gasal;2005;64A311;C
6034140;Genap;2005;64A412;C
6034140;Genap;2006;64A415;BC
6034140;Genap;2008;64A511;C
6034140;Genap;2008;64A512;C
6034140;Genap;2005;64A513;BC
6034140;Genap;2005;64A514;C
6034140;Gasal;2008;64A515;BC
6034140;Genap;2005;64A611;BC
6034140;Genap;2008;64A612;C
6034140;Genap;2009;64A613;A
6034140;Genap;2006;64A614;C
6034140;Gasal;2007;64A615;B
6034140;Genap;2006;64A701;BC
6034140;Gasal;2007;64A711;BC
6034140;Gasal;2007;64A712;C
6034140;Genap;2009;64A811;B
6034140;Gasal;2005;64A903;B
6034140;Gasal;2008;64A910;C
6034140;Gasal;2008;64A918;C
6034140;Gasal;2008;64A950;B
6034140;Gasal;2010;64A951;B
6034140;Genap;2008;64A953;A
6034140;Gasal;2008;64A957;BC
6034140;Gasal;2007;64A978;BC
6034176;Gasal;2003;000101;C
6034176;Genap;2003;000111;B
6034176;Genap;2003;000141;C
6034176;;;600001;B
6034176;Genap;2003;600002;C
6034176;Genap;2004;601010;C
6034176;Gasal;2005;601105;B
6034176;;;602006;B
6034176;Genap;2003;602007;C
6034176;Gasal;2003;604002;C
6034176;Genap;2006;60A203;C
6034176;Genap;2006;63A521;C
6034176;Gasal;2007;63A724;BC
6034176;Gasal;2003;641211;E
6034176;Genap;2004;641222;B
6034176;Genap;2004;641421;C
6034176;Gasal;2005;642321;C
6034176;Genap;2004;642322;BC
6034176;Gasal;2004;642323;B
6034176;Gasal;2004;643331;C
6034176;Genap;2004;643332;BC
6034176;Gasal;2005;644334;B
6034176;Gasal;2007;64A101;BC
6034176;Genap;2005;64A211;BC
6034176;Gasal;2006;64A213;BC
6034176;Genap;2007;64A311;BC
6034176;Gasal;2006;64A315;D
6034176;Genap;2005;64A411;C
6034176;Genap;2006;64A413;BC
6034176;Gasal;2006;64A415;BC
6034176;Genap;2005;64A511;AB
6034176;Gasal;2007;64A512;C
6034176;Genap;2006;64A513;C
6034176;Genap;2008;64A514;AB
6034176;Gasal;2008;64A515;C
6034176;Gasal;2006;64A611;BC
6034176;Genap;2008;64A612;C
6034176;Gasal;2007;64A613;B
6034176;Genap;2006;64A614;C
6034176;Gasal;2006;64A615;B
6034176;Gasal;2007;64A701;B
6034176;Genap;2006;64A711;BC
6034176;Genap;2007;64A712;C
6034176;Gasal;2008;64A903;AB
6034176;Gasal;2007;64A910;C
6034176;Genap;2007;64A916;AB
6034176;Genap;2007;64A917;BC
6034176;Gasal;2008;64A918;B
6034176;Genap;2008;64A953;A
6034176;Genap;2006;64A957;B
6034202;Gasal;2003;000101;BC
6034202;Genap;2003;000113;A
6034202;Gasal;2005;000141;A
6034202;Gasal;2003;600001;BC
6034202;Genap;2003;600002;B
6034202;Gasal;2004;601010;AB
6034202;Genap;2004;601105;A
6034202;Genap;2004;601202;A
6034202;Gasal;2003;602006;A
6034202;Genap;2003;602007;A
6034202;Gasal;2003;604002;C
6034202;Gasal;2006;60A701;BC
6034202;Gasal;2003;641222;A
6034202;Gasal;2003;641421;A
6034202;Genap;2003;642321;AB
6034202;Genap;2003;642322;A
6034202;Genap;2003;642323;A
6034202;Genap;2003;642324;A
6034202;Gasal;2004;643224;B
6034202;Gasal;2004;643321;AB
6034202;Gasal;2004;643322;A
6034202;Gasal;2004;643323;A
6034202;Genap;2003;643331;A
6034202;Gasal;2004;643332;A
6034202;Genap;2004;644331;A
6034202;Genap;2004;644332;B
6034202;Gasal;2004;644333;A
6034202;Genap;2004;644334;A
6034202;Gasal;2005;645137;AB
